settlements.month	settlements.open	settlements.high	settlements.low	settlements.last	settlements.change	settlements.settle	settlements.volume	settlements.openInterest	updateTime	dsHeader	reportType	tradeDate	empty	nr
SEP 17	-	-	-	-	UNCH	.0000	0	0	Friday, 12 May 2017 10:33 PM	Brent Crude Oil Last Day TAS Future	Final	2017-05-11	FALSE	464
Total							1,779	-	Friday, 12 May 2017 10:33 PM	Brent Crude Oil Last Day TAS Future	Final	2017-05-11	FALSE	464
Total							-	-		Cat Risk Nationwide Future	Final	2017-05-11	FALSE	466
Total							-	-		Cat Risk Texas to Maine Future	Final	2017-05-11	FALSE	468
Total							-	-		No. 11 Sugar TAS Future	Final	2017-05-11	FALSE	469
JLY 17	-	.1589B	.1563A	.1566B	-.0021	.1563	0	7	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
OCT 17	-	-	.1601A	.1601A	-.0018	.1596	0	0	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
MAR 18	-	-	-	-	-.0017	.1655	0	0	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
MAY 18	-	-	-	-	-.0014	.1650	0	0	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
JLY 18	-	-	-	-	-.0010	.1653	0	0	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
OCT 18	-	-	-	-	-.0005	.1669	0	0	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
MAR 19	-	-	-	-	-.0002	.1699	0	0	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
MAY 19	-	-	-	-	-.0001	.1688	0	0	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
Total							-	7	Friday, 12 May 2017 10:33 PM	No. 11 Sugar Future	Final	2017-05-11	FALSE	470
Total							-	-		GSCI Spot Future	Final	2017-05-11	FALSE	477
Total							-	-		Fortune E-50 Future	Final	2017-05-11	FALSE	478
Total							-	-	Friday, 12 May 2017 10:33 PM	Butter Future	Final	2017-05-11	FALSE	485
Total							-	-		Euro/British Pound AON Future	Final	2017-05-11	FALSE	492
Total							-	-		Euro/Japanese Yen AON Future	Final	2017-05-11	FALSE	493
Total							-	-		Euro/Swiss Franc AON Future	Final	2017-05-11	FALSE	494
Total							-	-		Euro/Australian Dollar AON Future	Final	2017-05-11	FALSE	495
Total							-	-		Euro/Canadian Dollar AON Future	Final	2017-05-11	FALSE	496
Total							-	-		Euro/Swedish Krona AON Future	Final	2017-05-11	FALSE	497
Total							-	-		Euro/Norwegian Krone AON Future	Final	2017-05-11	FALSE	498
Total							-	-		Canadian Dollar/Japanese Yen AON Future	Final	2017-05-11	FALSE	499
Total							-	-		Australian Dollar/Canadian Dollar AON Future	Final	2017-05-11	FALSE	500
Total							-	-		Australian Dollar/Japanese Yen AON Future	Final	2017-05-11	FALSE	501
Total							-	-		British Pound/Swiss Franc AON Future	Final	2017-05-11	FALSE	502
Total							-	-		British Pound/Japanese Yen AON Future	Final	2017-05-11	FALSE	503
Total							-	-		Swiss Franc/Japanese Yen AON Future	Final	2017-05-11	FALSE	504
Total							-	-		Euroyen-1 Month Eurodollar Future	Final	2017-05-11	FALSE	516
Total							-	-		British Pound AON Future	Final	2017-05-11	FALSE	521
Total							-	-		Canadian Dollar Reciprocal Future	Final	2017-05-11	FALSE	522
Total							-	-		Canadian Dollar AON Future	Final	2017-05-11	FALSE	523
Total							-	-		Euro FX AON Future	Final	2017-05-11	FALSE	524
Total							-	-		Japanese Yen AON Future	Final	2017-05-11	FALSE	525
Total							-	-		Swiss Franc AON Future	Final	2017-05-11	FALSE	526
Total							-	-		Japanese Yen Reciprocal Future	Final	2017-05-11	FALSE	527
Total							-	-		Swiss Franc Reciprocal Future	Final	2017-05-11	FALSE	528
Total							-	-		Australian Dollar AON Future	Final	2017-05-11	FALSE	529
Total							-	-		Japanese Govt. Bond Future	Final	2017-05-11	FALSE	530
Total							-	-		Eurodollar AON Future	Final	2017-05-11	FALSE	531
Total							-	-		1 Month Eurodollar AON Future	Final	2017-05-11	FALSE	532
Total							-	-		Australian Dollar/New Zealand Dollar AON Future	Final	2017-05-11	FALSE	533
Total							-	-		Brazilian Real AON Future	Final	2017-05-11	FALSE	534
Total							-	-		CME $Index AON Future	Final	2017-05-11	FALSE	535
Total							-	-		Mexican Peso AON Future	Final	2017-05-11	FALSE	536
Total							-	-		New Zealand Dollar AON Future	Final	2017-05-11	FALSE	537
Total							-	-		Norweigian Krone AON Future	Final	2017-05-11	FALSE	538
Total							-	-		Russian Ruble AON Future	Final	2017-05-11	FALSE	539
Total							-	-		South African Rand AON Future	Final	2017-05-11	FALSE	540
Total							-	-		Swedish Krona AON Future	Final	2017-05-11	FALSE	541
Total							-	-		Brazilian Real Reciprocal Future	Final	2017-05-11	FALSE	542
Total							-	-		Mexican Peso Reciprocal Future	Final	2017-05-11	FALSE	543
Total							-	-		Russian Ruble Reciprocal Future	Final	2017-05-11	FALSE	544
Total							-	-		South African Rand Reciprocal Future	Final	2017-05-11	FALSE	545
Total							-	-		NASDAQ Composite Future	Final	2017-05-11	FALSE	546
Total							-	-		Russell 1000  Future	Final	2017-05-11	FALSE	547
Total							-	-		Polish Zloty AON Futures	Final	2017-05-11	FALSE	555
Total							-	-		Hungarian Forint AON Futures	Final	2017-05-11	FALSE	556
Total							-	-		Czech Koruna Futures AON	Final	2017-05-11	FALSE	557
Total							-	-		Euro/Polish Zloty AON Future	Final	2017-05-11	FALSE	558
Total							-	-		Euro/Hungarian Forint AON Future	Final	2017-05-11	FALSE	559
Total							-	-		Euro/Czech Koruna AON Future	Final	2017-05-11	FALSE	560
Total							-	-		91- Day CETES Future	Final	2017-05-11	FALSE	563
Total							-	-		NY Harbor ULSD Crack Spread Option	Final	2017-05-11	FALSE	566
Total							-	-	Friday, 12 May 2017 10:33 PM	Liquid 50 Credit Default Swap Index Future	Final	2017-05-11	FALSE	567
Total							-	-		Liquid 50 Credit Default Swap Index	Final	2017-05-11	FALSE	568
Total							-	-		South American Soybean/NorthAmerican Soybean Future	Final	2017-05-11	FALSE	569
Total							-	-		Corn/Wheat Future	Final	2017-05-11	FALSE	570
Total							-	-		Live Cattle/Lean Hog Future	Final	2017-05-11	FALSE	571
Total							-	-	Friday, 12 May 2017 06:00 PM	New York Harbor Ultra Low Sulfur Diesel (ULSD) Physcial Future	Final	2017-05-11	FALSE	572
Total							-	-		Dow Jones Emerging Market Index Future	Final	2017-05-11	FALSE	573
Total							-	-		Ethanol	Final	2017-05-11	FALSE	574
Total							-	-		New York Central Park Snowfall NOV Seasonal Strip Future	Final	2017-05-11	FALSE	575
Total							-	-		New York Central Park Snowfall OCT Seasonal Strip Future	Final	2017-05-11	FALSE	576
Total							-	-		LMC II TRAKRS Future	Final	2017-05-11	FALSE	577
Total							-	-	Friday, 12 May 2017 10:33 PM	PIMCO CCR TRAKRS Future	Final	2017-05-11	FALSE	578
Total							-	-		PIMCO SPTR TRAKRS Future	Final	2017-05-11	FALSE	579
Total							-	-		Rogers Intl CMDY TRAKRS Future	Final	2017-05-11	FALSE	580
Total							-	-		CME Seasonal Frost Index Future	Final	2017-05-11	FALSE	581
Total							-	-		London CAT APR Seasonal Strip Future	Final	2017-05-11	FALSE	582
SEP 17	-	-	-	-	UNCH	2305.	0	0	Friday, 12 May 2017 06:00 PM	London CAT MAY Seasonal Strip Future	Final	2017-05-11	FALSE	583
Total							-	-	Friday, 12 May 2017 06:00 PM	London CAT MAY Seasonal Strip Future	Final	2017-05-11	FALSE	583
Total							-	-		London CAT JUN Seasonal Strip Future	Final	2017-05-11	FALSE	584
Total							-	-		London CAT JUL Seasonal Strip Future	Final	2017-05-11	FALSE	585
Total							-	-		London CAT AUG Seasonal Strip Future	Final	2017-05-11	FALSE	586
Total							-	-		London CAT SEP Seasonal Strip Future	Final	2017-05-11	FALSE	587
Total							-	-		Paris CAT Monthly Future	Final	2017-05-11	FALSE	588
Total							-	-		Paris CAT APR Seasonal Strip Future	Final	2017-05-11	FALSE	589
Total							-	-		Paris CAT MAY Seasonal Strip Future	Final	2017-05-11	FALSE	590
Total							-	-		Paris CAT JUN Seasonal Strip Future	Final	2017-05-11	FALSE	591
Total							-	-		Paris CAT JUL Seasonal Strip Future	Final	2017-05-11	FALSE	592
Total							-	-		Paris CAT AUG Seasonal Strip Future	Final	2017-05-11	FALSE	593
Total							-	-		Paris CAT SEP Seasonal Strip Future	Final	2017-05-11	FALSE	594
MAY 17	-	-	-	-	UNCH	380.	0	0	Friday, 12 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	2017-05-11	FALSE	595
JUN 17	-	-	-	-	UNCH	481.	0	0	Friday, 12 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	2017-05-11	FALSE	595
JLY 17	-	-	-	-	UNCH	597.	0	0	Friday, 12 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	2017-05-11	FALSE	595
AUG 17	-	-	-	-	UNCH	551.	0	0	Friday, 12 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	2017-05-11	FALSE	595
SEP 17	-	-	-	-	UNCH	404.	0	0	Friday, 12 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	2017-05-11	FALSE	595
OCT 17	-	-	-	-	UNCH	243.	0	0	Friday, 12 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	2017-05-11	FALSE	595
Total							-	-	Friday, 12 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	2017-05-11	FALSE	595
Total							-	-		Amsterdam CAT APR Seasonal Strip Future	Final	2017-05-11	FALSE	596
SEP 17	-	-	-	-	UNCH	2413.	0	0	Friday, 12 May 2017 06:00 PM	Amsterdam CAT MAY Seasonal Strip Future	Final	2017-05-11	FALSE	597
Total							-	-	Friday, 12 May 2017 06:00 PM	Amsterdam CAT MAY Seasonal Strip Future	Final	2017-05-11	FALSE	597
Total							-	-		Amsterdam CAT JUN Seasonal Strip Future	Final	2017-05-11	FALSE	598
Total							-	-		Amsterdam CAT JUL Seasonal Strip Future	Final	2017-05-11	FALSE	599
Total							-	-		Amsterdam CAT AUG Seasonal Strip Future	Final	2017-05-11	FALSE	600
Total							-	-		Amsterdam CAT SEP Seasonal Strip Future	Final	2017-05-11	FALSE	601
Total							-	-		Detroit CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	602
Total							-	-		Detroit CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	603
Total							-	-		Detroit CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	604
Total							-	-		Detroit CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	605
Total							-	-		Detroit CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	606
Total							-	-		Detroit CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	607
MAY 17	-	-	-	-	UNCH	50.0	0	0	Friday, 12 May 2017 06:00 PM	Minneapolis CDD Monthly Future	Final	2017-05-11	FALSE	608
JUN 17	-	-	-	-	UNCH	172.0	0	0	Friday, 12 May 2017 06:00 PM	Minneapolis CDD Monthly Future	Final	2017-05-11	FALSE	608
JLY 17	-	-	-	-	UNCH	318.0	0	0	Friday, 12 May 2017 06:00 PM	Minneapolis CDD Monthly Future	Final	2017-05-11	FALSE	608
AUG 17	-	-	-	-	UNCH	249.0	0	0	Friday, 12 May 2017 06:00 PM	Minneapolis CDD Monthly Future	Final	2017-05-11	FALSE	608
SEP 17	-	-	-	-	UNCH	88.0	0	0	Friday, 12 May 2017 06:00 PM	Minneapolis CDD Monthly Future	Final	2017-05-11	FALSE	608
OCT 17	-	-	-	-	UNCH	11.0	0	0	Friday, 12 May 2017 06:00 PM	Minneapolis CDD Monthly Future	Final	2017-05-11	FALSE	608
Total							-	-	Friday, 12 May 2017 06:00 PM	Minneapolis CDD Monthly Future	Final	2017-05-11	FALSE	608
Total							-	-		Minneapolis CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	609
SEP 17	-	-	-	-	UNCH	877.0	0	0	Friday, 12 May 2017 06:00 PM	Minneapolis CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	610
Total							-	-	Friday, 12 May 2017 06:00 PM	Minneapolis CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	610
Total							-	-		Minneapolis CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	611
Total							-	-		Minneapolis CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	612
Total							-	-		Minneapolis CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	613
Total							-	-		Minneapolis CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	614
Total							-	-	Friday, 12 May 2017 10:33 PM	Houston CDD Monthly Future	Final	2017-05-11	FALSE	615
Total							-	-		Houston CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	616
Total							-	-		Houston CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	617
Total							-	-		Houston CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	618
Total							-	-		Houston CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	619
Total							-	-		Houston CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	620
Total							-	-		Houston CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	621
MAY 17	-	-	-	-	UNCH	84.0	0	1,000	Friday, 12 May 2017 10:33 PM	Sacramento CDD Monthly Future	Final	2017-05-11	FALSE	622
JUN 17	-	-	-	-	UNCH	233.0	0	1,000	Friday, 12 May 2017 10:33 PM	Sacramento CDD Monthly Future	Final	2017-05-11	FALSE	622
JLY 17	-	-	-	-	UNCH	342.0	0	1,000	Friday, 12 May 2017 10:33 PM	Sacramento CDD Monthly Future	Final	2017-05-11	FALSE	622
AUG 17	-	-	-	-	UNCH	313.0	0	1,000	Friday, 12 May 2017 10:33 PM	Sacramento CDD Monthly Future	Final	2017-05-11	FALSE	622
SEP 17	-	-	-	-	UNCH	227.0	0	1,000	Friday, 12 May 2017 10:33 PM	Sacramento CDD Monthly Future	Final	2017-05-11	FALSE	622
Total							-	5,000	Friday, 12 May 2017 10:33 PM	Sacramento CDD Monthly Future	Final	2017-05-11	FALSE	622
Total							-	-		Sacramento CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	623
SEP 17	-	-	-	-	UNCH	1199.0	0	0	Friday, 12 May 2017 06:00 PM	Sacramento CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	624
Total							-	-	Friday, 12 May 2017 06:00 PM	Sacramento CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	624
Total							-	-		Sacramento CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	625
Total							-	-		Sacramento CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	626
Total							-	-		Sacramento CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	627
Total							-	-		Sacramento CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	628
Total							-	-		Salt Lake City CDD Monthly Future	Final	2017-05-11	FALSE	629
Total							-	-		Salt Lake City CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	630
Total							-	-		Salt Lake City CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	631
Total							-	-		Salt Lake City CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	632
Total							-	-		Salt Lake City CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	633
Total							-	-		Salt Lake City CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	634
Total							-	-		Salt Lake City CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	635
Total							-	-		Baltimore CDD Monthly Future	Final	2017-05-11	FALSE	636
Total							-	-		Baltimore CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	637
Total							-	-		Baltimore CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	638
Total							-	-		Baltimore CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	639
Total							-	-		Baltimore CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	640
Total							-	-		Baltimore CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	641
Total							-	-		Baltimore CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	642
Total							-	-		Boston CDD Monthly Future	Final	2017-05-11	FALSE	643
Total							-	-		Boston CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	644
Total							-	-		Boston CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	645
Total							-	-		Boston CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	646
Total							-	-		Boston CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	647
Total							-	-		Boston CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	648
Total							-	-		Boston CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	649
Total							-	-	Friday, 12 May 2017 10:33 PM	Kansas City CDD Monthly Future	Final	2017-05-11	FALSE	650
Total							-	-		Kansas City CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	651
Total							-	-		Kansas City CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	652
Total							-	-		Kansas City CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	653
Total							-	-		Kansas City CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	654
Total							-	-		Kansas City CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	655
Total							-	-		Kansas City CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	656
Total							-	-	Friday, 12 May 2017 10:33 PM	Berlin HDD Monthly Future	Final	2017-05-11	FALSE	657
Total							-	-		Berlin HDD JAN Monthly Strip Future	Final	2017-05-11	FALSE	658
Total							-	-		Berlin HDD FEB Monthly Strip Future	Final	2017-05-11	FALSE	659
Total							-	-		Nikkei	Final	2017-05-11	FALSE	665
Total							-	-		South African Rand 	Final	2017-05-11	FALSE	668
Total							-	-		Berlin HDD MAR Monthly Strip Future	Final	2017-05-11	FALSE	670
Total							-	-		Berlin HDD OCT Monthly Strip Future	Final	2017-05-11	FALSE	671
Total							-	-		Berlin HDD NOV Monthly Strip Future	Final	2017-05-11	FALSE	672
Total							-	-		Berlin HDD DEC Monthly Strip Future	Final	2017-05-11	FALSE	673
Total							-	-	Friday, 12 May 2017 10:33 PM	Essen HDD Monthly Future	Final	2017-05-11	FALSE	674
Total							-	-		Essen HDD JAN Monthly Strip Future	Final	2017-05-11	FALSE	675
Total							-	-		Essen HDD FEB Monthly Strip Future	Final	2017-05-11	FALSE	676
Total							-	-		Essen HDD MAR Monthly Strip Future	Final	2017-05-11	FALSE	677
Total							-	-		Essen HDD OCT Monthly Strip Future	Final	2017-05-11	FALSE	678
Total							-	-		Essen HDD NOV Monthly Strip Future	Final	2017-05-11	FALSE	679
Total							-	-		Essen HDD DEC Monthly Strip Future	Final	2017-05-11	FALSE	680
Total							-	-		Stockholm HDD Monthly Future	Final	2017-05-11	FALSE	681
Total							-	-		Stockholm HDD JAN Monthly Strip Future	Final	2017-05-11	FALSE	682
Total							-	-		Stockholm HDD FEB Monthly Strip Future	Final	2017-05-11	FALSE	683
Total							-	-		Stockholm HDD MAR Monthly Strip Future	Final	2017-05-11	FALSE	684
Total							-	-		Stockholm HDD OCT Monthly Strip Future	Final	2017-05-11	FALSE	685
Total							-	-		Stockholm HDD NOV Monthly Strip Future	Final	2017-05-11	FALSE	686
Total							-	-		Stockholm HDD DEC Monthly Strip Future	Final	2017-05-11	FALSE	687
Total							-	-	Friday, 12 May 2017 10:33 PM	Barcelona HDD Monthly Future	Final	2017-05-11	FALSE	688
Total							-	-		Barcelona HDD JAN Monthly Strip Future	Final	2017-05-11	FALSE	689
Total							-	-		Barcelona HDD FEB Monthly Strip Future	Final	2017-05-11	FALSE	690
Total							-	-		Barcelona HDD MAR Monthly Strip Future	Final	2017-05-11	FALSE	691
Total							-	-		Barcelona HDD OCT Monthly Strip Future	Final	2017-05-11	FALSE	692
Total							-	-		Barcelona HDD NOV Monthly Strip Future	Final	2017-05-11	FALSE	693
Total							-	-		Barcelona HDD DEC Monthly Strip Future	Final	2017-05-11	FALSE	694
Total							-	-	Friday, 12 May 2017 10:33 PM	Rome HDD Monthly Future	Final	2017-05-11	FALSE	695
Total							-	-		Rome HDD JAN Monthly Strip Future	Final	2017-05-11	FALSE	696
Total							-	-		Rome HDD FEB Monthly Strip Future	Final	2017-05-11	FALSE	697
Total							-	-		Rome HDD MAR Monthly Strip Future	Final	2017-05-11	FALSE	698
Total							-	-		Rome HDD OCT Monthly Strip Future	Final	2017-05-11	FALSE	699
Total							-	-		Rome HDD NOV Monthly Strip Future	Final	2017-05-11	FALSE	700
Total							-	-		Rome HDD DEC Monthly Strip Future	Final	2017-05-11	FALSE	701
Total							-	-		Madrid HDD Monthly Future	Final	2017-05-11	FALSE	702
Total							-	-		Madrid HDD JAN Monthly Strip Future	Final	2017-05-11	FALSE	703
Total							-	-		Madrid HDD FEB Monthly Strip Future	Final	2017-05-11	FALSE	704
Total							-	-		Madrid HDD MAR Monthly Strip Future	Final	2017-05-11	FALSE	705
Total							-	-		Madrid HDD OCT Monthly Strip Future	Final	2017-05-11	FALSE	706
Total							-	-		Madrid HDD NOV Monthly Strip Future	Final	2017-05-11	FALSE	707
Total							-	-		Madrid HDD DEC Monthly Strip Future	Final	2017-05-11	FALSE	708
Total							-	-		Calgary CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	709
Total							-	-		Calgary CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	710
Total							-	-		Calgary CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	711
Total							-	-		Calgary CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	712
Total							-	-		Calgary CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	713
Total							-	-		Calgary CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	714
Total							-	-	Friday, 12 May 2017 10:33 PM	Edmonton CDD Monthly Future	Final	2017-05-11	FALSE	715
Total							-	-		Edmonton CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	716
Total							-	-		Edmonton CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	717
Total							-	-		Edmonton CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	718
Total							-	-		Edmonton CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	719
Total							-	-		Edmonton CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	720
Total							-	-	Friday, 12 May 2017 10:33 PM	Montreal CDD Monthly Future	Final	2017-05-11	FALSE	721
Total							-	-		Montreal CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	722
Total							-	-		Montreal CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	723
Total							-	-		Montreal CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	724
Total							-	-		Montreal CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	725
Total							-	-		Montreal CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	726
Total							-	-		Montreal CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	727
Total							-	-	Friday, 12 May 2017 10:33 PM	Toronto CDD Monthly Future	Final	2017-05-11	FALSE	728
Total							-	-		Toronto CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	729
Total							-	-		Toronto CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	730
Total							-	-		Toronto CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	731
Total							-	-		Toronto CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	732
Total							-	-		Toronto CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	733
Total							-	-		Toronto CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	734
Total							-	-	Friday, 12 May 2017 10:33 PM	Vancouver CDD Monthly Future	Final	2017-05-11	FALSE	735
Total							-	-		Vancouver CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	736
Total							-	-		Vancouver CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	737
Total							-	-		Vancouver CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	738
Total							-	-		Vancouver CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	739
Total							-	-		Vancouver CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	740
Total							-	-		Winnipeg CDD Monthly Future	Final	2017-05-11	FALSE	741
Total							-	-		Winnipeg CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	742
Total							-	-		Winnipeg CDD MAY Seasonal Strip Future	Final	2017-05-11	FALSE	743
Total							-	-		Winnipeg CDD JUN Seasonal Strip Future	Final	2017-05-11	FALSE	744
Total							-	-		Winnipeg CDD JUL Seasonal Strip Future	Final	2017-05-11	FALSE	745
Total							-	-		Winnipeg CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	746
Total							-	-		Winnipeg CDD SEP Seasonal Strip Future	Final	2017-05-11	FALSE	747
Total							-	-		Vancouver CDD AUG Seasonal Strip Future	Final	2017-05-11	FALSE	748
Total							-	-		Edmonton CDD APR Seasonal Strip Future	Final	2017-05-11	FALSE	749
Total							-	-		Hurricane Florida Event 2	Final	2017-05-11	FALSE	750
Total							-	-		Hurrican North Atlantic Event 3	Final	2017-05-11	FALSE	751
Total							-	-		Hurricane Kate Future	Final	2017-05-11	FALSE	752
Total							-	-		Hurricane Larry Future	Final	2017-05-11	FALSE	753
Total							-	-		Hurricane Mindy Future	Final	2017-05-11	FALSE	754
Total							-	-		Hurrican North Atlantic Event 1	Final	2017-05-11	FALSE	755
Total							-	-		Hurrican North Atlantic Event 2	Final	2017-05-11	FALSE	756
Total							-	-		Hurricane Florida Event 3	Final	2017-05-11	FALSE	757
Total							-	-		Hurricane Kate CITB Future	Final	2017-05-11	FALSE	758
Total							-	-		Hurricane Larry CITB Future	Final	2017-05-11	FALSE	759
Total							-	-		Hurricane Mindy CITB Future	Final	2017-05-11	FALSE	760
Total							-	-		Hurricane Ana Future	Final	2017-05-11	FALSE	761
Total							-	-		Hurricane Bill Future	Final	2017-05-11	FALSE	762
Total							-	-		Hurricane Claudette Future	Final	2017-05-11	FALSE	763
Total							-	-		Wkly British Pound	Final	2017-05-11	FALSE	764
Total							-	-		WTI Crude Oil 1 Month Calendar Spread	Final	2017-05-11	FALSE	769
Total							-	-		Natural Gas 1 Month Calendar Spread	Final	2017-05-11	FALSE	770
Total							-	-		Wood Pulp	Final	2017-05-11	FALSE	771
Total							-	-		E-mini S&P 400	Final	2017-05-11	FALSE	772
Total							-	-		Cash-settled Butter	Final	2017-05-11	FALSE	774
Total							-	-		Class III Milk	Final	2017-05-11	FALSE	776
MAY 17	-	14.43B	-	14.43B	+.09	14.41	0	526	Friday, 12 May 2017 06:00 PM	Class IV Milk Future	Final	2017-05-11	FALSE	778
JUN 17	-	15.08B	-	15.08B	+.40	15.08	0	517	Friday, 12 May 2017 06:00 PM	Class IV Milk Future	Final	2017-05-11	FALSE	778
JLY 17	-	15.41B	-	15.41B	+.35	15.40	0	430	Friday, 12 May 2017 06:00 PM	Class IV Milk Future	Final	2017-05-11	FALSE	778
AUG 17	-	15.64B	-	15.64B	+.36	15.61	0	464	Friday, 12 May 2017 06:00 PM	Class IV Milk Future	Final	2017-05-11	FALSE	778
SEP 17	15.67	15.75B	15.67	15.75B	+.36	15.74	2	428	Friday, 12 May 2017 06:00 PM	Class IV Milk Future	Final	2017-05-11	FALSE	778
